ORDER_DETAIL_CODE,ORDER_NUMBER,PRODUCT_NUMBER,QUANTITY,UNIT_COST,UNIT_PRICE,UNIT_SALE_PRICE,RETAILER_NAME,RETAILER_SITE_CODE,RETAILER_CONTACT_CODE,SALES_STAFF_CODE,SALES_BRANCH_CODE,ORDER_DATE,ORDER_METHOD_CODE
111987,7569,46,,52.86,,66.59,Caravanserai,432,441,122,38,2022-05-28,5
112057,7569,55,4.0,68,8,6.59,Caravanserai,432,441,122,38,2022-05-28,5
112200,7569,78,32.0,79.19,92.05,99,Caravanserai,432,441,122,38,2022-05-28,5
112271,7569,98,28.0,3,6,4.94,Caravanserai,432,441,122,38,2022-05-28,5
111724,7609,7,18.0,46.38,64,64,Caravanserai,430,439,121,38,2022-08-07,7
111744,7609,10,20.0,10,17,,Caravanserai,430,439,121,38,2022-08-07,7
111905,7609,33,44.0,18,27,27,Caravanserai,430,439,121,38,2022-08-07,7
111961,7609,42,20.0,106.66,160,160,Caravanserai,430,439,121,38,2022-08-07,7
112027,7609,52,48.0,19,38,38,Caravanserai,430,439,121,38,2022-08-07,7
112038,7609,53,68.0,28.55,39.99,39.99,Caravanserai,430,439,121,38,2022-08-07,7
112042,7609,54,,35.33,52.99,52.99,Caravanserai,430,439,121,38,2022-08-07,7
112094,7609,59,24.0,46.15,59.99,59.99,Caravanserai,430,439,121,38,2022-08-07,7
112136,7609,65,24.0,39,78,78,Caravanserai,430,439,121,38,2022-08-07,7
112149,7609,67,20.0,116.19,243.99,243.99,Caravanserai,430,439,121,38,2022-08-07,7
112177,7609,74,38.0,11.43,16,16,Caravanserai,430,439,121,38,2022-08-07,7
112201,7609,78,36.0,79.19,99,99,Caravanserai,430,439,121,38,2022-08-07,7
112206,7609,79,10.0,92.58,124.98,124.98,Caravanserai,430,439,121,38,2022-08-07,7
112224,7609,84,12.0,78.55,109.98,109.98,Caravanserai,430,439,121,38,2022-08-07,7
112230,7609,,16.0,176.47,299.98,299.98,Caravanserai,430,439,121,38,2022-08-07,7
111725,7557,7,24.0,46.38,,59.59,Allo Allo,428,437,122,38,2022-06-24,2
111737,7557,9,20.0,9,11.97,11.22,Allo Allo,428,437,122,38,2022-06-24,2
111768,7557,13,40.0,392.57,529.98,495.64,Allo Allo,428,437,122,38,2022-06-24,2
111793,7557,17,60.0,60,84,78,Allo Allo,428,437,122,38,2022-06-24,2
111851,7557,26,320.0,213.33,24,293.32,Allo Allo,428,437,122,38,2022-06-24,2
111873,7557,70,24.0,41.18,29,62.79,Allo Allo,428,437,122,38,2022-06-24,2
111897,7557,32,25.0,,92,22.92,Allo Allo,428,437,122,38,2022-06-24,2
111917,7557,35,60.0,17.78,,22.44,Allo Allo,428,437,122,38,2022-06-24,2
111923,7557,36,80.0,18.05,29.98,27.01,Allo Allo,428,437,122,38,2022-06-24,2
111956,7557,42,36.0,106.66,160,146.66,Allo Allo,428,437,122,38,2022-06-24,2
111985,7557,46,24.0,52.86,74,68.7,Allo Allo,428,437,122,38,2022-06-24,2
112002,7557,48,20.0,55,110,96.25,Allo Allo,428,437,122,38,2022-06-24,2
112031,7557,52,42.0,19,38,33.25,Allo Allo,428,437,122,38,2022-06-24,2
112039,7557,53,42.0,28.55,39.99,37.13,Allo Allo,428,437,122,38,2022-06-24,2
112168,7557,72,26.0,72.5,126.87,145,Allo Allo,428,437,122,38,2022-06-24,2
112209,7557,80,24.0,94.12,160,143.52,Allo Allo,428,437,122,38,2022-06-24,2
112247,7557,89,,2.5,7,5.86,Allo Allo,428,437,122,38,2022-06-24,2
112258,7557,93,56.0,2,5,4.25,Allo Allo,428,437,122,38,2022-06-24,2
111734,7572,9,12.0,9,11.97,11.22,Caravanserai,433,442,122,38,2022-03-15,2
111773,7572,14,44.0,476,595,565.25,Caravanserai,433,442,122,38,2022-03-15,2
111794,7572,18,54.0,86,129,118.25,Caravanserai,433,442,122,38,2022-03-15,2
111826,7572,22,10.0,10,15,13.75,Caravanserai,433,442,122,38,2022-03-15,2
111838,7572,24,46.0,62.5,75,71.87,Caravanserai,433,442,122,38,2022-03-15,2
111854,7572,26,28.0,,319.98,293.32,Caravanserai,433,442,122,38,2022-03-15,2
111858,7572,24,27.0,238.88,430,382.22,Caravanserai,433,442,122,38,2022-03-15,2
111886,7572,31,44.0,7.5,15,13.11,Caravanserai,433,442,122,38,2022-03-15,2
111990,7572,47,48.0,,65,59.95,Caravanserai,433,442,122,38,2022-03-15,2
112037,7572,53,54.0,28.55,39.99,37.13,Caravanserai,433,442,122,38,2022-03-15,2
112111,7572,61,30.0,40,20,35,Caravanserai,433,442,122,38,2022-03-15,2
112130,7572,64,56.0,20,40,35,Caravanserai,433,442,122,38,2022-03-15,2
112152,7572,68,36.0,46.15,59.99,56.52,Caravanserai,433,442,122,38,2022-03-15,2
112180,7572,74,56.0,11.43,16,14.85,Caravanserai,433,442,122,38,2022-03-15,2
112213,7572,81,22.0,40,80,70,Caravanserai,433,442,122,38,2022-03-15,2
112218,7572,82,34.0,20,30,,Caravanserai,433,442,122,38,2022-03-15,2
112253,7572,91,38.0,2,5,4.25,Caravanserai,433,442,122,38,2022-03-15,2
111741,7611,9,10.0,9,11.97,10.93,Caravanserai,432,441,122,38,2022-08-14,2
111801,7611,18,60.0,86,129,113.94,Caravanserai,432,441,122,38,2022-08-14,2
111861,7611,27,16.0,238.88,430,363.1,Caravanserai,432,441,122,38,2022-08-14,2
111883,7611,30,30.0,6.75,13.5,11.13,Caravanserai,432,441,122,38,2022-08-14,2
111893,7611,32,60.0,16.67,25,22.07,Caravanserai,432,441,122,38,2022-08-14,2
111947,7611,40,,82,25,22.54,Caravanserai,432,441,122,38,2022-08-14,2
111954,7611,41,26.0,24.62,32,29.42,Caravanserai,432,441,122,38,2022-08-14,2
111966,7611,43,42.0,126.66,190,167.83,Caravanserai,432,441,122,38,2022-08-14,2
112033,7611,53,20.0,28.55,39.99,35.99,Caravanserai,432,441,122,38,2022-08-14,2
112049,7611,54,30.0,35.33,52.99,46.81,Caravanserai,432,441,122,38,2022-08-14,2
112073,7611,57,12.0,40,80,66,Caravanserai,432,441,122,38,2022-08-14,2
112081,7611,58,28.0,79.98,57.13,71.98,Caravanserai,432,441,122,38,2022-08-14,2
112093,7611,59,12.0,46.15,59.99,55.13,Caravanserai,432,441,122,38,2022-08-14,2
112097,7611,60,28.0,10,20,16.5,Caravanserai,432,441,122,38,2022-08-14,2
112115,7611,61,68.0,20,40,33,Caravanserai,432,441,122,38,2022-08-14,2
112165,7611,71,14.0,60,90,79.5,Caravanserai,432,441,122,38,2022-08-14,2
112273,7611,99,26.0,2,5,3.95,Caravanserai,432,441,122,38,2022-08-14,2
111748,7571,,22.0,10,17,15.25,Caravanserai,432,441,122,38,2022-10-20,7
111764,7571,13,40.0,392.57,529.98,495.64,Caravanserai,432,441,122,38,2022-10-20,7
111799,7571,18,58.0,118.25,129,86,Caravanserai,432,441,122,38,2022-10-20,7
111855,7571,27,28.0,238.88,430,382.22,Caravanserai,432,441,122,38,2022-10-20,7
111929,7571,,,28.75,41.68,46,Caravanserai,432,441,122,38,2022-10-20,7
111976,7571,44,30.0,231.11,346.66,317.76,Caravanserai,432,441,122,38,2022-10-20,7
112025,7571,52,44.0,19,38,33.25,Caravanserai,432,441,122,38,2022-10-20,7
112045,7571,54,66.0,35.33,52.99,48.56,Caravanserai,432,441,122,38,2022-10-20,7
112052,7571,55,84.0,4,8,7,Caravanserai,432,441,122,38,2022-10-20,7
112065,7571,56,48.0,9,18,15.75,Caravanserai,432,441,122,38,2022-10-20,7
112099,7571,60,18.0,10,20,56,Caravanserai,432,441,122,38,2022-10-20,7
112121,7571,62,44.0,47.06,,,Caravanserai,432,441,122,38,2022-10-20,7
112129,7571,64,58.0,20,40,35,Caravanserai,432,441,122,38,2022-10-20,7
112155,7571,69,6.0,73.33,109.98,100.81,Caravanserai,432,441,122,38,2022-10-20,7
112187,7571,75,44.0,80,110.4,102.8,Caravanserai,432,441,122,38,2022-10-20,7
112199,7571,78,36.0,79.19,99,94.05,Caravanserai,432,441,122,38,2022-10-20,7
112227,7571,84,18.0,78.55,109.98,102.13,Caravanserai,432,441,122,38,2022-10-20,7
112229,7571,85,12.0,176.47,299.98,269.1,Caravanserai,432,441,122,38,2022-10-20,7
112251,7571,91,26.0,2,5,4.25,Caravanserai,432,441,122,38,2022-10-20,7
111771,7566,14,,476,595,565.25,Caravanserai,429,438,122,38,2022-10-03,7
111789,7566,17,68.0,60,84,78,Caravanserai,429,438,122,38,2022-10-03,7
111803,7566,19,,150,240,217.5,Caravanserai,429,438,122,38,2022-10-03,7
111821,7566,21,24.0,29.17,35,33.54,Caravanserai,429,438,122,38,2022-10-03,7
111834,7566,,10.0,,97.98,89.81,Caravanserai,429,438,122,38,2022-10-03,7
111836,7566,24,42.0,62.5,75,71.87,Caravanserai,429,438,122,38,2022-10-03,7
111895,7566,32,90.0,16.67,25,22.92,Caravanserai,429,438,122,38,2022-10-03,7
111912,7566,,108.0,28.12,44.99,40.77,Caravanserai,429,438,122,38,2022-10-03,7
111939,7566,39,,40.63,58.9,65,Caravanserai,429,438,122,38,2022-10-03,7
111945,7566,40,,17.97,74,23.25,Caravanserai,429,438,122,38,2022-10-03,7
112012,7566,50,156.0,2,4,3.5,Caravanserai,429,438,122,38,2022-10-03,7
112086,7566,58,28.0,,79.98,74.27,Caravanserai,429,438,122,38,2022-10-03,7
112124,7566,,80.0,47.06,44,71.76,Caravanserai,429,438,122,38,2022-10-03,7
112175,7566,73,26.0,8.56,11.98,11.14,Caravanserai,429,438,122,38,2022-10-03,7
112198,7566,78,34.0,79.19,99,,Caravanserai,429,438,122,38,2022-10-03,7
112205,7566,79,16.0,92.58,124.98,116.88,Caravanserai,429,438,122,38,2022-10-03,7
111792,7563,78,54.0,60,84,17,Caravanserai,430,439,122,38,2022-10-25,2
111831,7563,22,10.0,10,15,13.75,Caravanserai,430,439,122,38,2022-10-25,2
111879,7563,30,30.0,6.75,13.5,11.81,Caravanserai,430,439,122,38,2022-10-25,2
111924,7563,36,72.0,18.05,29.98,27.01,Caravanserai,430,439,122,38,2022-10-25,2
111941,7563,39,50.0,40.63,65,58.9,Caravanserai,430,439,122,38,2022-10-25,2
111957,7563,42,44.0,106.66,160,146.66,Caravanserai,430,439,122,38,2022-10-25,2
111963,7563,43,52.0,126.66,190,174.16,Caravanserai,430,439,122,38,2022-10-25,2
317.76,7563,44,56.0,231.11,346.66,111978,Caravanserai,430,439,122,38,2022-10-25,2
112013,7563,50,160.0,2,4,3.5,Caravanserai,430,439,122,38,2022-10-25,2
112041,7563,53,72.0,28.55,39.99,37.13,Caravanserai,430,439,122,38,2022-10-25,2
112051,7563,54,80.0,35.33,52.99,48.56,Caravanserai,430,439,122,38,2022-10-25,2
112060,7563,55,32.0,4,8,7,Caravanserai,430,439,122,38,2022-10-25,2
112107,7563,61,32.0,20,,35,Caravanserai,430,439,122,38,2022-10-25,2
112144,7563,67,42.0,116.19,243.99,212.03,Caravanserai,430,439,122,38,2022-10-25,2
112159,7563,70,14.0,80,120,110,Caravanserai,430,439,122,38,2022-10-25,2
112203,7563,79,22.0,92.58,124.98,116.88,Caravanserai,430,439,122,38,2022-10-25,2
9.32,8345,2,118.0,97501,12.13,12.13,Beter Buitenleven,287,284,26,9,2021-08-23,7
97538,8345,6,10.0,123.56,87.63,123.56,Beter Buitenleven,287,284,26,9,2021-08-23,7
97581,8345,10,26.0,10.23,17.4,17.4,Beter Buitenleven,287,284,26,9,2021-08-23,7
97724,8345,23,10.0,65.25,97.87,97.87,Beter Buitenleven,287,284,26,9,2021-08-23,7
97729,8345,24,66.0,63.95,76.73,76.73,Beter Buitenleven,287,284,26,9,2021-08-23,7
97790,8345,29,20.0,41.77,71.02,71.02,Beter Buitenleven,287,284,26,9,2021-08-23,7
97801,8345,30,7.0,26,13.57,13.57,Beter Buitenleven,287,284,26,9,2021-08-23,7
97837,8345,33,66.0,18.2,27.3,27.3,Beter Buitenleven,287,284,26,9,2021-08-23,7
97858,8345,35,62.0,18.42,24.86,24.86,Beter Buitenleven,287,284,26,9,2021-08-23,7
97868,8345,36,80.0,18.45,30.64,30.64,Beter Buitenleven,287,284,26,9,2021-08-23,7
97884,8345,,36.0,29.93,47.88,47.88,Beter Buitenleven,287,284,26,9,2021-08-23,7
97940,8345,44,14.0,227.69,341.54,341.54,Beter Buitenleven,287,284,26,9,2021-08-23,7
97991,8345,50,86.0,,3.92,3.92,Beter Buitenleven,287,284,26,9,2021-08-23,7
97996,8345,51,,34.47,68.94,68.94,Beter Buitenleven,287,284,26,9,2021-08-23,7
98016,8345,53,22.0,28.2,39.49,,Beter Buitenleven,287,284,26,9,2021-08-23,7
98035,8345,55,22.0,3.9,7.8,7.8,Beter Buitenleven,287,284,26,9,2021-08-23,7
79.11,8345,62,28.0,46.52,98142,79.11,Beter Buitenleven,287,284,26,9,2021-08-23,7
98206,8345,67,20.0,121.45,255.07,255.07,Beter Buitenleven,287,284,26,9,2021-08-23,7
98261,8345,72,40.0,73.77,147.57,147.57,Beter Buitenleven,287,284,26,9,2021-08-23,7
98367,8345,83,46.0,57.86,92.56,92.56,Beter Buitenleven,287,284,26,9,2021-08-23,7
98387,8345,85,42.0,177.17,301.2,,Beter Buitenleven,287,284,26,9,2021-08-23,7
97503,8347,2,,9.32,12.13,12.13,Beter Buitenleven,284,,23,9,2021-08-20,2
97523,8347,4,112.0,5.11,7.15,7.15,Beter Buitenleven,284,,23,9,2021-08-20,2
97536,8347,6,14.0,87.63,123.56,123.56,Beter Buitenleven,284,,23,9,2021-08-20,2
97566,8347,9,14.0,9.14,12.15,12.15,Beter Buitenleven,284,,23,9,2021-08-20,2
97580,8347,10,,10.23,17.4,17.4,Beter Buitenleven,284,,23,9,2021-08-20,2
97712,8347,22,,10.18,15.28,15.28,Beter Buitenleven,284,,23,9,2021-08-20,2
97797,8347,30,26.0,6.78,13.57,13.57,Beter Buitenleven,284,,23,9,2021-08-20,2
97876,8347,36,138.0,18.45,30.64,30.64,Beter Buitenleven,284,,23,9,2021-08-20,2
97902,8347,40,,18.19,25.29,25.29,Beter Buitenleven,284,,23,9,2021-08-20,2
97959,8347,46,12.0,52.54,73.55,73.55,Beter Buitenleven,284,,23,9,2021-08-20,2
97990,8347,50,92.0,1.96,3.92,3.92,Beter Buitenleven,284,,23,9,2021-08-20,2
98011,8347,52,37.0,18.35,28,36.7,Beter Buitenleven,284,,23,9,2021-08-20,2
98031,8347,54,36.0,34.36,51.54,51.54,Beter Buitenleven,284,,23,9,2021-08-20,2
98036,8347,55,52.0,3.9,7.8,7.8,Beter Buitenleven,284,,23,9,2021-08-20,2
98053,8347,56,9.0,20,17.09,17.09,Beter Buitenleven,284,,23,9,2021-08-20,2
98099,8347,59,14.0,45.58,59.25,59.25,Beter Buitenleven,284,,23,9,2021-08-20,2
98205,8347,67,24.0,121.45,255.07,255.07,Beter Buitenleven,284,,23,9,2021-08-20,2
98260,8347,72,24.0,73.77,147.57,147.57,Beter Buitenleven,284,,23,9,2021-08-20,2
98303,8347,76,38.0,23.54,40.02,40.02,Beter Buitenleven,284,,23,9,2021-08-20,2
98383,8347,85,18.0,177.17,301.2,301.2,Beter Buitenleven,284,,23,9,2021-08-20,2
98409,8347,44,88.0,1.91,6.73,6.73,Beter Buitenleven,284,,23,9,2021-08-20,2
98421,8347,90,118.0,2.47,6.92,6.92,Beter Buitenleven,284,,23,9,2021-08-20,2
98437,8347,93,52.0,4.82,1.92,4.82,Beter Buitenleven,284,,23,9,2021-08-20,2
97507,8216,3,50.0,16.54,22.84,22.84,Get Out,279,276,24,9,2021-05-20,5
97551,8216,8,40.0,78.26,134.63,134.63,Get Out,279,276,24,9,2021-05-20,5
97880,8216,37,70.0,29.93,47.88,47.88,Get Out,279,276,24,9,2021-05-20,5
97896,8216,39,,41.65,66.66,66.66,Get Out,279,276,24,9,2021-05-20,5
97919,8216,42,30.0,100.91,151.38,151.38,Get Out,279,276,24,9,2021-05-20,5
97930,8216,43,62.0,126.51,189.77,189.77,Get Out,279,276,24,9,2021-05-20,5
97944,8216,44,34.0,227.69,341.54,313.33,Get Out,279,276,24,9,2021-05-20,5
97950,8216,45,14.0,370.35,555.53,555.53,Get Out,279,276,24,9,2021-05-20,5
98038,8216,55,48.0,3.9,7.8,7.8,Get Out,279,276,24,9,2021-05-20,5
98105,8216,60,,9.89,19.78,19.78,Get Out,279,276,24,9,2021-05-20,5
98138,8216,61,40.0,39.04,39.04,19.52,Get Out,279,276,24,9,2021-05-20,5
97508,8198,3,86.0,16.54,22.84,22.84,Beter Buitenleven,287,284,23,9,2021-06-05,5
97521,8198,,4.0,5.11,7.15,,Beter Buitenleven,287,284,23,9,2021-06-05,5
97527,8198,5,34.0,37.81,,54.09,Beter Buitenleven,287,284,23,9,2021-06-05,5
97572,8198,9,10.0,9.14,12.15,12.15,Beter Buitenleven,287,284,23,9,2021-06-05,5
97643,8198,16,98.0,1.02,2.05,,Beter Buitenleven,287,284,23,9,2021-06-05,5
97680,8198,19,78.0,153.53,245.66,198.25,Beter Buitenleven,287,284,23,9,2021-06-05,5
97742,8198,25,24.0,172.17,258.26,,Beter Buitenleven,287,284,23,9,2021-06-05,5
97754,8198,26,16.0,217.91,326.86,,Beter Buitenleven,287,284,23,9,2021-06-05,5
97785,8198,29,34.0,41.77,71.02,71.02,Beter Buitenleven,287,284,23,9,2021-06-05,5
97860,8198,35,106.0,18.42,24.86,24.86,Beter Buitenleven,287,284,23,9,2021-06-05,5
97925,8198,42,,100.91,151.38,151.38,Beter Buitenleven,287,284,23,9,2021-06-05,5
97945,8198,44,22.0,227.69,341.54,341.54,Beter Buitenleven,287,284,23,9,2021-06-05,5
97969,8198,47,34.0,63.49,63.49,43.77,Beter Buitenleven,287,284,23,9,2021-06-05,5
97989,8198,50,140.0,1.96,3.92,3.92,Beter Buitenleven,287,284,23,9,2021-06-05,5
98054,8198,56,34.0,8.53,17.09,17.09,Beter Buitenleven,287,284,23,9,2021-06-05,5
98090,8198,59,10.0,45.58,,59.25,Beter Buitenleven,287,284,23,9,2021-06-05,5
98148,8198,62,50.0,46.52,79.11,79.11,Beter Buitenleven,287,284,23,9,2021-06-05,5
98208,8198,67,64.0,121.45,255.07,177.05,Beter Buitenleven,287,284,23,9,2021-06-05,5
98281,8198,74,72.0,11.43,16.02,16.02,Beter Buitenleven,287,284,23,9,2021-06-05,5
98306,8198,76,24.0,58,40.02,40.02,Beter Buitenleven,287,284,23,9,2021-06-05,5
98376,8198,84,114.0,22,81,,Beter Buitenleven,287,284,23,9,2021-06-05,5
98396,8198,86,52.0,1.91,5.76,5.76,Beter Buitenleven,287,284,23,9,2021-06-05,5
98422,8198,90,130.0,2.47,6.92,6.92,Beter Buitenleven,287,284,23,9,2021-06-05,5
98457,8198,96,14.0,16.37,22.92,22.92,Beter Buitenleven,287,284,23,9,2021-06-05,5
97511,8206,,128.0,16.54,22.84,22.84,Beter Buitenleven,288,285,24,9,2021-06-27,2
97563,8206,9,44.0,9.14,12.15,,Beter Buitenleven,288,285,24,9,2021-06-27,2
97653,8206,17,32.0,60.29,84.41,84.41,Beter Buitenleven,288,285,24,9,2021-06-27,2
97681,8206,,36.0,153.53,245.66,245.66,Beter Buitenleven,288,285,24,9,2021-06-27,2
97772,8206,28,28.0,24.35,30.44,30.44,Beter Buitenleven,288,285,24,9,2021-06-27,2
97808,8206,31,98.0,7.8,15.6,15.6,Beter Buitenleven,288,285,24,9,2021-06-27,2
97857,8206,34,176.0,28.94,46.31,46.31,Beter Buitenleven,288,285,24,9,2021-06-27,2
97952,8206,45,14.0,370.35,555.53,555.53,Beter Buitenleven,288,285,24,9,2021-06-27,2
97982,8206,49,20.0,15.71,31.42,31.42,Beter Buitenleven,288,285,24,9,2021-06-27,2
97987,8206,50,152.0,1.96,3.92,3.92,Beter Buitenleven,288,285,24,9,2021-06-27,2
98002,8206,51,78.0,34.47,68.94,68.94,Beter Buitenleven,288,285,24,9,2021-06-27,2
98012,8206,53,48.0,28.2,39.49,39.49,Beter Buitenleven,288,285,24,9,2021-06-27,2
98111,8206,60,36.0,9.89,19.78,19.78,Beter Buitenleven,288,285,24,9,2021-06-27,2
98314,8206,77,86.0,,90.63,90.63,Beter Buitenleven,288,285,24,9,2021-06-27,2
98362,8206,82,31.0,20.47,32,30.71,Beter Buitenleven,288,285,24,9,2021-06-27,2
98363,8206,83,50.0,57.86,92.56,92.56,Beter Buitenleven,288,285,24,9,2021-06-27,2
98390,8206,85,,177.17,301.2,301.2,Beter Buitenleven,288,285,24,9,2021-06-27,2
98414,8206,89,38.0,2.48,6.96,6.96,Beter Buitenleven,288,285,24,9,2021-06-27,2
98427,8206,91,66.0,1.97,4.92,4.92,Beter Buitenleven,288,285,24,9,2021-06-27,2
97512,8214,3,128.0,16.54,22.84,22.84,Get Out,278,275,24,9,2021-06-12,4
97632,8214,15,24.0,504.54,756.82,703.32,Get Out,278,275,24,9,2021-06-12,4
97757,8214,26,18.0,217.91,326.86,326.86,Get Out,278,275,24,9,2021-06-12,4
97968,8214,47,,43.77,63.49,63.49,Get Out,278,275,24,9,2021-06-12,4
98020,8214,53,58.0,28.2,39.49,39.49,Get Out,278,275,24,9,2021-06-12,4
98060,8214,57,38.0,38.97,77.94,77.94,Get Out,278,275,24,9,2021-06-12,4
98141,8214,61,18.0,19.52,39.04,39.04,Get Out,278,275,24,9,2021-06-12,4
98160,8214,62,28.0,79.11,79.11,46.52,Get Out,278,275,24,9,2021-06-12,4
98368,8214,83,93.0,57.86,92.56,48,Get Out,278,275,24,9,2021-06-12,4
98380,8214,84,18.0,81.23,113.73,113.73,Get Out,278,275,24,9,2021-06-12,4
98423,8214,91,40.0,4.92,4.92,1.97,Get Out,278,275,24,9,2021-06-12,4
97514,8386,3,66.0,16.54,22.84,22.84,Beter Buitenleven,286,,26,9,2021-10-18,5
97532,8386,5,44.0,37.81,54.09,54.09,Beter Buitenleven,286,,26,9,2021-10-18,5
97557,8386,8,52.0,78.26,134.63,134.63,Beter Buitenleven,286,,26,9,2021-10-18,5
97677,8386,18,,89.16,60,133.75,Beter Buitenleven,286,,26,9,2021-10-18,5
97686,8386,19,80.0,153.53,245.66,188.94,Beter Buitenleven,286,,26,9,2021-10-18,5
97726,8386,23,12.0,65.25,97.87,97.87,Beter Buitenleven,286,,26,9,2021-10-18,5
97767,8386,27,34.0,245.44,441.8,441.8,Beter Buitenleven,286,,26,9,2021-10-18,5
97782,8386,29,30.0,41.77,71.02,71.02,Beter Buitenleven,286,,26,9,2021-10-18,5
97819,8386,32,,86,25.31,25.31,Beter Buitenleven,286,,26,9,2021-10-18,5
97844,8386,33,27.0,27,18,86,Beter Buitenleven,286,,26,9,2021-10-18,5
97962,8386,47,32.0,43.77,63.49,63.49,Beter Buitenleven,286,,26,9,2021-10-18,5
97986,8386,50,162.0,1.96,3.92,3.92,Beter Buitenleven,286,,26,9,2021-10-18,5
97997,8386,51,,34.47,68.94,68.94,Beter Buitenleven,286,,26,9,2021-10-18,5
98027,8386,54,,34.36,51.54,51.54,Beter Buitenleven,286,,26,9,2021-10-18,5
98042,8386,55,40.0,3.9,7.8,7.8,Beter Buitenleven,286,,26,9,2021-10-18,5
98335,8386,80,46.0,96.51,164.08,164.08,Beter Buitenleven,286,,26,9,2021-10-18,5
98399,8386,86,20.0,1.91,5.76,5.76,Beter Buitenleven,286,,26,9,2021-10-18,5
97519,8298,4,152.0,7.15,5.11,7.15,Beter Buitenleven,,282,26,9,2021-09-14,2
97685,8298,19,48.0,153.53,245.66,,Beter Buitenleven,,282,26,9,2021-09-14,2
97706,8298,21,42.0,30.28,36.34,36.34,Beter Buitenleven,,282,26,9,2021-09-14,2
97853,8298,34,196.0,28.94,46.31,46.31,Beter Buitenleven,,282,26,9,2021-09-14,2
97894,8298,39,56.0,41.65,66.66,66.66,Beter Buitenleven,,282,26,9,2021-09-14,2
97972,8298,48,8.0,53.93,107.86,107.86,Beter Buitenleven,,282,26,9,2021-09-14,2
97994,8298,51,22.0,34.47,68.94,68.94,Beter Buitenleven,,282,26,9,2021-09-14,2
98052,8298,56,22.0,8.53,17.09,17.09,Beter Buitenleven,,282,26,9,2021-09-14,2
98067,8298,57,26.0,38.97,77.94,77.94,Beter Buitenleven,,282,26,9,2021-09-14,2
98113,8298,60,18.0,9.89,19.78,19.78,Beter Buitenleven,,282,26,9,2021-09-14,2
98135,8298,61,16.0,19.52,39.04,39.04,Beter Buitenleven,,282,26,9,2021-09-14,2
98313,8298,77,82.0,45.31,90.63,90.63,Beter Buitenleven,,282,26,9,2021-09-14,2
98372,8298,84,18.0,81.23,113.73,113.73,Beter Buitenleven,,282,26,9,2021-09-14,2
98395,8298,86,46.0,1.91,5.76,5.76,Beter Buitenleven,,282,26,9,2021-09-14,2
97520,8205,4,7.0,5.11,156,7.15,Beter Buitenleven,288,285,24,9,2021-04-20,7
97539,8205,6,18.0,87.63,123.56,123.56,Beter Buitenleven,288,285,24,9,2021-04-20,7
97589,8205,11,26.0,253.07,354.29,354.29,Beter Buitenleven,288,285,24,9,2021-04-20,7
97595,8205,12,633.0,486.92,50,542.41,Beter Buitenleven,288,285,24,9,2021-04-20,7
97615,8205,13,38.0,398.41,,456.23,Beter Buitenleven,288,285,24,9,2021-04-20,7
97621,8205,14,54.0,489.42,611.78,581.71,Beter Buitenleven,288,285,24,9,2021-04-20,7
97647,8205,17,44.0,60.29,84.41,84.41,Beter Buitenleven,288,285,24,9,2021-04-20,7
97689,8205,19,44.0,153.53,245.66,236.66,Beter Buitenleven,288,285,24,9,2021-04-20,7
97777,8205,28,38.0,24.35,30.44,30.44,Beter Buitenleven,288,285,24,9,2021-04-20,7
97813,8205,31,112.0,15.6,7.8,15.6,Beter Buitenleven,288,285,24,9,2021-04-20,7
97871,8205,36,48.0,18.45,30.64,30.64,Beter Buitenleven,288,285,24,9,2021-04-20,7
97900,8205,39,78.0,41.65,66.66,66.66,Beter Buitenleven,288,285,24,9,2021-04-20,7
97912,8205,41,54.0,25.15,32.7,32.7,Beter Buitenleven,288,285,24,9,2021-04-20,7
97924,8205,42,26.0,100.91,151.38,151.38,Beter Buitenleven,288,285,24,9,2021-04-20,7
97948,8205,45,16.0,,555.53,555.53,Beter Buitenleven,288,285,24,9,2021-04-20,7
97958,8205,46,18.0,52.54,73.55,73.55,Beter Buitenleven,288,285,24,9,2021-04-20,7
97980,8205,49,24.0,15.71,31.42,31.42,Beter Buitenleven,288,285,24,9,2021-04-20,7
98034,8205,54,24.0,34.36,51.54,51.54,Beter Buitenleven,288,285,24,9,2021-04-20,7
98039,8205,55,92.0,3.9,7.8,7.8,Beter Buitenleven,288,285,24,9,2021-04-20,7
98091,8205,59,59.0,45.58,59.25,16,Beter Buitenleven,288,285,24,9,2021-04-20,7
98139,8205,61,32.0,19.52,39.04,39.04,Beter Buitenleven,288,285,24,9,2021-04-20,7
98161,8205,62,22.0,46.52,79.11,79.11,Beter Buitenleven,288,285,24,9,2021-04-20,7
98316,8205,77,102.0,45.31,90.63,90.63,Beter Buitenleven,288,285,24,9,2021-04-20,7
98340,8205,80,40.0,96.51,164.08,164.08,Beter Buitenleven,288,285,24,9,2021-04-20,7
98356,8205,82,40.0,20.47,30.71,30.71,Beter Buitenleven,288,285,24,9,2021-04-20,7
98364,8205,83,60.0,57.86,92.56,92.56,Beter Buitenleven,288,285,24,9,2021-04-20,7
98391,8205,85,26.0,177.17,301.2,301.2,Beter Buitenleven,288,285,24,9,2021-04-20,7
98424,8205,91,26.0,1.97,4.92,4.92,Beter Buitenleven,288,285,24,9,2021-04-20,7
98473,8205,99,54.0,1.97,4.94,4.94,Beter Buitenleven,288,285,24,9,2021-04-20,7
